집계구코드,residential_pop,lon,lat,n_classic_stops,n_thermal_stops
1104071020205,796.5,127.02915798200677,37.56823833465614,154,89
1104071020202,330.3,127.0285879184304,37.56760165980986,186,100
1104071020203,201.4,127.0285810624924,37.569326957306394,162,126
1104071020201,57.3,127.0296533678224,37.56743256778422,211,91
1104071020208,293.0,127.02674867545284,37.567884599966966,163,120
1104071020206,2107.2,127.02677495731793,37.56923739775433,148,101
1104071020207,3.9,127.02979216766666,37.56887604779891,179,99
1104071030001,7217.6,127.0268027182717,37.5661029567738,192,166
1104071040002,626.7,127.03379690707618,37.56588186633499,255,201
1104071040003,832.8,127.03214753815216,37.56401519467928,263,208
1104071040008,368.6,127.03101094143204,37.56620238218801,248,198
1104071040009,1213.8,127.03551060084251,37.56527015164402,256,196
1104071040010,1149.1,127.0334035702369,37.564165386748336,264,207
1104071040011,35.0,127.0345199055517,37.56335174576866,267,207
1104071040004,101.6,127.03374403113526,37.563108455887864,271,209
1104071040005,447.7,127.03180193075244,37.56575649147055,254,202
1104071040006,963.9,127.03303514496216,37.5650846181552,260,207
1104071040007,595.4,127.03088312329928,37.56462061046357,256,204
1104071040001,2385.9,127.03536267387273,37.56282187107659,270,204
1104071040301,67.7,127.0349663634146,37.564650851821995,258,202
1104071040302,12.0,127.03490296039104,37.56423681388347,264,205
1104072010013,242.6,127.02187449656849,37.55204908124914,266,182
1104072010012,61.8,127.0198426587487,37.55013248904789,242,174
1104072010015,94.1,127.0207315842642,37.55112865804376,254,184
1104072010014,279.0,127.02474938773568,37.54984138050863,250,165
1104072010017,4.5,127.0213745939654,37.55053807490552,250,187
1104072010016,1364.6,127.02107754797548,37.55240321114866,266,182
1104072010009,265.5,127.02386725804055,37.5483998714945,259,143
1104072010008,543.5,127.02014673776044,37.553024726280206,274,186
1104072010001,30.0,127.02309389298506,37.549575742791234,245,167
1104072010002,147.1,127.02529349150674,37.54911287863538,259,162
1104072010003,840.6,127.02183328322418,37.5489485882012,244,187
1104072010004,1671.9,127.0200549940723,37.55134857960758,248,181
1104072010005,190.3,127.02244252006516,37.55149329118439,264,175
1104072010006,1067.9,127.02043780757546,37.548658687573,242,186
1104072010007,250.9,127.02326580898784,37.55039230623071,256,167
1104072010011,116.2,127.02399803976058,37.54988714937002,249,167
1104072010010,9.6,127.02351758963304,37.54903294051368,247,166
1104072010101,796.8,127.02371727776178,37.55145709932784,273,162
1104072010103,474.8,127.02526787794508,37.550492225077434,281,158
1104072010102,337.3,127.02430451174448,37.55105671600109,244,154
1104072010104,754.5,127.0247510320084,37.55187092654659,273,162
1104072010202,277.5,127.02289850821435,37.55129688466414,271,170
1104072010201,599.5,127.02318044971504,37.55194596282645,274,170
1104072010301,284.8,127.02298606835232,37.55279586664068,274,170
1104072010302,409.2,127.02172430537888,37.55296218275816,271,176
1104072010401,53.7,127.02050705052731,37.549436423107494,241,177
1104072010402,609.3,127.0208469955002,37.55034138074991,244,186
1104072010501,1621.0,127.0219579071938,37.54988382370919,249,178
1104072010502,3.1,127.02184878157465,37.55085086357909,250,187
1104072020005,273.9,127.0188200426055,37.55125706935231,240,161
1104072020002,1352.1,127.01615877107584,37.551132886361856,171,103
1104072020003,807.2,127.01857972926584,37.55350176490441,258,163
1104072020001,40.9,127.01867200716352,37.54912686669962,233,166
1104072020103,475.4,127.01538950432332,37.5500795846688,210,147
1104072020101,601.0,127.01632545113536,37.54885190779854,227,158
1104072020106,442.7,127.01587565082414,37.549453580121686,200,147
1104072020107,15.7,127.01583165114847,37.55083273828977,176,110
1104072020104,19.5,127.01652780969722,37.551170150038345,163,99
1104072020105,327.9,127.016525873988,37.55005755054192,187,129
1104072020102,286.5,127.0175569771744,37.54942961725019,203,148
1104072020201,506.7,127.01794895634583,37.5503416898379,227,148
1104072020402,1289.1,127.01880514732446,37.55484538103696,273,173
1104072020403,337.8,127.0177580199027,37.55573513037794,248,160
1104072020401,1026.5,127.01930126470208,37.55609782774684,268,163
1104072020404,637.1,127.0176909347866,37.55464981262753,248,160
1104073020002,445.4,127.01045001900552,37.540344568741965,114,63
1104073020003,824.6,127.01544766837632,37.54458012674341,203,113
1104073020102,974.7,127.01043213727355,37.54190535365349,128,64
1104073020103,14.9,127.00935531041956,37.54219067642679,101,54
1104073020101,698.9,127.0100412174239,37.54154963480071,123,63
1104073020202,95.3,127.01265973523692,37.54345956902242,151,76
1104073020203,281.7,127.01199974756794,37.54331070864025,137,70
1104073020201,553.9,127.01114190867692,37.542514899821086,130,69
1104073020606,1046.7,127.01313533590526,37.54457700185028,160,85
1104073020607,1210.0,127.0141014001911,37.54474582815088,160,85
1104073020604,10.3,127.01448730238222,37.546452679136515,186,98
1104073020605,1133.9,127.01457495003342,37.54434177149316,192,105
1104073020602,299.9,127.01400974824688,37.54591338213846,186,98
1104073020603,283.5,127.0148409836836,37.54533202423352,203,109
1104073020601,597.6,127.01346544336582,37.54547689444136,163,83
1104073020608,4.6,127.01245766816326,37.54511097823661,142,0
1104073020609,215.2,127.01525408244862,37.5454454561545,203,109
1104073030003,1247.8,127.01230846196776,37.541346878890906,134,63
1104073030002,1430.7,127.01574278638682,37.541806705858875,180,85
1104073030001,213.7,127.01547659850372,37.543332302368675,187,104
1104073030203,1339.5,127.01247624565808,37.539807534639394,116,63
1104073030202,353.0,127.01461245822112,37.54019886082889,100,47
1104073030201,292.5,127.01426553750603,37.53925670040746,89,47
1104073030306,2.0,127.01379482499458,37.54252654032367,154,78
1104073030305,80.6,127.0133503163837,37.541886950192215,151,75
1104073030304,6.3,127.01459648183096,37.54269950250645,174,91
1104073030303,308.0,127.01431555857344,37.54181172576742,152,76
1104073030302,1061.4,127.01270124538668,37.54221834216868,151,75
1104073030301,152.7,127.01367218385238,37.541030702373774,137,68
1104073030307,6.0,127.01486824741797,37.543069887908835,174,91
1104073030604,184.5,127.01585175684762,37.540663665463825,160,74
1104073030603,311.5,127.01674796261264,37.540652227531055,170,74
1104073030602,563.6,127.01576241003038,37.53975929801792,149,71
1104073030601,820.5,127.0182752114532,37.53743807501212,0,0
1104073040001,3098.6,127.02658136781648,37.5391611911968,37,0
1104073040201,84.6,127.0190953570288,37.54173708579417,215,0
1104073040202,7.5,127.01962916236866,37.54225964920921,215,0
1104073040301,554.3,127.01924215082369,37.54326413081144,161,113
1104073040302,801.5,127.01817200290122,37.543295311244336,167,115
1104073040303,121.2,127.01927844508768,37.544193866125966,152,109
1104073040501,621.7,127.01804002494868,37.54251438009539,195,0
1104073040502,79.1,127.0183954895432,37.5422472107237,195,0
1104059030206,1199.5,127.0254085813003,37.55357493446358,283,191
1104072020405,461.7,127.01858203098844,37.556450810054955,253,2
1104073020204,4054.1,127.01147494246833,37.54633893218001,150,74
